chrom	start	end	set	tf	pop
2	79226561	79229561	SIGNIF	0.5	LWK
2	79228061	79231061	SIGNIF	0.5	LWK
2	79229561	79232561	SIGNIF	0.5	LWK
2	79283561	79286561	SIGNIF	0.5	LWK
2	84053636	84056636	SIGNIF	0.5	LWK
2	84055136	84058136	SIGNIF	0.5	LWK
2	84056636	84059636	SIGNIF	0.5	LWK
2	84199136	84202136	SIGNIF	0.5	LWK
2	84200636	84203636	SIGNIF	0.5	LWK
2	84440636	84443636	SIGNIF	0.5	LWK
2	85924136	85927136	SIGNIF	0.5	LWK
2	85925636	85928636	SIGNIF	0.5	LWK
2	88393027	88396027	SIGNIF	0.5	LWK
2	100982511	100985511	SIGNIF	0.5	LWK
2	101083011	101086011	SIGNIF	0.5	LWK
2	101084511	101087511	SIGNIF	0.5	LWK
2	102050575	102053575	SIGNIF	0.5	LWK
2	102052075	102055075	SIGNIF	0.5	LWK
2	102053575	102056575	SIGNIF	0.5	LWK
2	102077575	102080575	SIGNIF	0.5	LWK
2	102178075	102181075	SIGNIF	0.5	LWK
2	102632575	102635575	SIGNIF	0.5	LWK
2	102634075	102637075	SIGNIF	0.5	LWK
2	102967075	102970075	SIGNIF	0.5	LWK
2	106126008	106129008	SIGNIF	0.5	LWK
2	106145508	106148508	SIGNIF	0.5	LWK
2	106607508	106610508	SIGNIF	0.5	LWK
2	106615008	106618008	SIGNIF	0.5	LWK
2	108071594	108074594	SIGNIF	0.5	LWK
2	108313094	108316094	SIGNIF	0.5	LWK
2	109928594	109931594	SIGNIF	0.5	LWK
2	109930094	109933094	SIGNIF	0.5	LWK
2	109931594	109934594	SIGNIF	0.5	LWK
2	109933094	109936094	SIGNIF	0.5	LWK
2	113821921	113824921	SIGNIF	0.5	LWK
2	113833921	113836921	SIGNIF	0.5	LWK
2	113838421	113841421	SIGNIF	0.5	LWK
2	113839921	113842921	SIGNIF	0.5	LWK
2	113842921	113845921	SIGNIF	0.5	LWK
2	114155548	114158548	SIGNIF	0.5	LWK
2	117227545	117230545	SIGNIF	0.5	LWK
2	117229045	117232045	SIGNIF	0.5	LWK
2	117230545	117233545	SIGNIF	0.5	LWK
2	117722545	117725545	SIGNIF	0.5	LWK
2	118402045	118405045	SIGNIF	0.5	LWK
2	118403545	118406545	SIGNIF	0.5	LWK
2	121462074	121465074	SIGNIF	0.5	LWK
2	121796574	121799574	SIGNIF	0.5	LWK
2	121798074	121801074	SIGNIF	0.5	LWK
2	121894074	121897074	SIGNIF	0.5	LWK
2	122054574	122057574	SIGNIF	0.5	LWK
2	125299012	125302012	SIGNIF	0.5	LWK
2	125609512	125612512	SIGNIF	0.5	LWK
2	127685509	127688509	SIGNIF	0.5	LWK
2	129338529	129341529	SIGNIF	0.5	LWK
2	129343029	129346029	SIGNIF	0.5	LWK
2	129344529	129347529	SIGNIF	0.5	LWK
2	129346029	129349029	SIGNIF	0.5	LWK
2	129359529	129362529	SIGNIF	0.5	LWK
2	129505029	129508029	SIGNIF	0.5	LWK
2	133192593	133195593	SIGNIF	0.5	LWK
2	133642593	133645593	SIGNIF	0.5	LWK
2	137648518	137651518	SIGNIF	0.5	LWK
2	137962018	137965018	SIGNIF	0.5	LWK
2	137963518	137966518	SIGNIF	0.5	LWK
2	137966518	137969518	SIGNIF	0.5	LWK
2	137980018	137983018	SIGNIF	0.5	LWK
2	137981518	137984518	SIGNIF	0.5	LWK
2	138451271	138454271	SIGNIF	0.5	LWK
2	142091519	142094519	SIGNIF	0.5	LWK
2	142093019	142096019	SIGNIF	0.5	LWK
2	142096019	142099019	SIGNIF	0.5	LWK
2	142228019	142231019	SIGNIF	0.5	LWK
2	142229519	142232519	SIGNIF	0.5	LWK
2	142231019	142234019	SIGNIF	0.5	LWK
2	142232519	142235519	SIGNIF	0.5	LWK
2	143570519	143573519	SIGNIF	0.5	LWK
2	149198536	149201536	SIGNIF	0.5	LWK
2	150001036	150004036	SIGNIF	0.5	LWK
2	150002536	150005536	SIGNIF	0.5	LWK
2	150005536	150008536	SIGNIF	0.5	LWK
2	150607065	150610065	SIGNIF	0.5	LWK
2	150610065	150613065	SIGNIF	0.5	LWK
2	150611565	150614565	SIGNIF	0.5	LWK
2	150617565	150620565	SIGNIF	0.5	LWK
2	150619065	150622065	SIGNIF	0.5	LWK
2	150620565	150623565	SIGNIF	0.5	LWK
2	150623565	150626565	SIGNIF	0.5	LWK
2	150625065	150628065	SIGNIF	0.5	LWK
2	151871565	151874565	SIGNIF	0.5	LWK
2	151873065	151876065	SIGNIF	0.5	LWK
2	155255642	155258642	SIGNIF	0.5	LWK
2	155615642	155618642	SIGNIF	0.5	LWK
2	158957556	158960556	SIGNIF	0.5	LWK
2	159568139	159571139	SIGNIF	0.5	LWK
2	160870139	160873139	SIGNIF	0.5	LWK
2	165632547	165635547	SIGNIF	0.5	LWK
2	166021047	166024047	SIGNIF	0.5	LWK
2	167449047	167452047	SIGNIF	0.5	LWK
2	168653137	168656137	SIGNIF	0.5	LWK
2	169500637	169503637	SIGNIF	0.5	LWK
2	170295637	170298637	SIGNIF	0.5	LWK
2	172375294	172378294	SIGNIF	0.5	LWK
2	172376794	172379794	SIGNIF	0.5	LWK
2	173044294	173047294	SIGNIF	0.5	LWK
2	173060794	173063794	SIGNIF	0.5	LWK
2	174518501	174521501	SIGNIF	0.5	LWK
2	174520001	174523001	SIGNIF	0.5	LWK
2	178676572	178679572	SIGNIF	0.5	LWK
2	181790533	181793533	SIGNIF	0.5	LWK
2	182992033	182995033	SIGNIF	0.5	LWK
2	182993533	182996533	SIGNIF	0.5	LWK
2	183352449	183355449	SIGNIF	0.5	LWK
2	183353949	183356949	SIGNIF	0.5	LWK
2	183464949	183467949	SIGNIF	0.5	LWK
2	184595949	184598949	SIGNIF	0.5	LWK
2	187693053	187696053	SIGNIF	0.5	LWK
2	187765053	187768053	SIGNIF	0.5	LWK
2	187766553	187769553	SIGNIF	0.5	LWK
2	187768053	187771053	SIGNIF	0.5	LWK
2	187769553	187772553	SIGNIF	0.5	LWK
2	191225517	191228517	SIGNIF	0.5	LWK
2	191227017	191230017	SIGNIF	0.5	LWK
2	192163067	192166067	SIGNIF	0.5	LWK
2	192166067	192169067	SIGNIF	0.5	LWK
2	194371067	194374067	SIGNIF	0.5	LWK
2	194372567	194375567	SIGNIF	0.5	LWK
2	196052553	196055553	SIGNIF	0.5	LWK
2	196058553	196061553	SIGNIF	0.5	LWK
2	196072053	196075053	SIGNIF	0.5	LWK
2	197321553	197324553	SIGNIF	0.5	LWK
2	207536504	207539504	SIGNIF	0.5	LWK
2	207538004	207541004	SIGNIF	0.5	LWK
2	207539504	207542504	SIGNIF	0.5	LWK
2	209065004	209068004	SIGNIF	0.5	LWK
2	212717636	212720636	SIGNIF	0.5	LWK
2	212720636	212723636	SIGNIF	0.5	LWK
2	212722136	212725136	SIGNIF	0.5	LWK
2	213076077	213079077	SIGNIF	0.5	LWK
2	213187077	213190077	SIGNIF	0.5	LWK
2	214139577	214142577	SIGNIF	0.5	LWK
2	214717077	214720077	SIGNIF	0.5	LWK
2	214718577	214721577	SIGNIF	0.5	LWK
2	214720077	214723077	SIGNIF	0.5	LWK
2	214721577	214724577	SIGNIF	0.5	LWK
2	214724577	214727577	SIGNIF	0.5	LWK
2	214732077	214735077	SIGNIF	0.5	LWK
2	214733577	214736577	SIGNIF	0.5	LWK
2	214735077	214738077	SIGNIF	0.5	LWK
2	214736577	214739577	SIGNIF	0.5	LWK
2	215476077	215479077	SIGNIF	0.5	LWK
2	215630577	215633577	SIGNIF	0.5	LWK
2	215908077	215911077	SIGNIF	0.5	LWK
2	218708597	218711597	SIGNIF	0.5	LWK
2	218711597	218714597	SIGNIF	0.5	LWK
2	218782097	218785097	SIGNIF	0.5	LWK
2	218783597	218786597	SIGNIF	0.5	LWK
2	220961536	220964536	SIGNIF	0.5	LWK
2	220963036	220966036	SIGNIF	0.5	LWK
2	221062036	221065036	SIGNIF	0.5	LWK
2	221398036	221401036	SIGNIF	0.5	LWK
2	221399536	221402536	SIGNIF	0.5	LWK
2	221417536	221420536	SIGNIF	0.5	LWK
2	222217115	222220115	SIGNIF	0.5	LWK
2	223105115	223108115	SIGNIF	0.5	LWK
2	223871615	223874615	SIGNIF	0.5	LWK
2	223945115	223948115	SIGNIF	0.5	LWK
2	225968531	225971531	SIGNIF	0.5	LWK
2	226024031	226027031	SIGNIF	0.5	LWK
2	226025531	226028531	SIGNIF	0.5	LWK
2	226034531	226037531	SIGNIF	0.5	LWK
2	226036031	226039031	SIGNIF	0.5	LWK
2	226046531	226049531	SIGNIF	0.5	LWK
2	226048031	226051031	SIGNIF	0.5	LWK
2	226049531	226052531	SIGNIF	0.5	LWK
2	227978531	227981531	SIGNIF	0.5	LWK
2	227980031	227983031	SIGNIF	0.5	LWK
2	228091128	228094128	SIGNIF	0.5	LWK
2	228466128	228469128	SIGNIF	0.5	LWK
2	228490128	228493128	SIGNIF	0.5	LWK
2	228491628	228494628	SIGNIF	0.5	LWK
2	228535128	228538128	SIGNIF	0.5	LWK
2	228536628	228539628	SIGNIF	0.5	LWK
2	228544128	228547128	SIGNIF	0.5	LWK
2	228607128	228610128	SIGNIF	0.5	LWK
2	228994128	228997128	SIGNIF	0.5	LWK
2	230959128	230962128	SIGNIF	0.5	LWK
2	230960628	230963628	SIGNIF	0.5	LWK
2	230996628	230999628	SIGNIF	0.5	LWK
2	231029596	231032596	SIGNIF	0.5	LWK
2	231242596	231245596	SIGNIF	0.5	LWK
2	231244096	231247096	SIGNIF	0.5	LWK
2	231421096	231424096	SIGNIF	0.5	LWK
2	231425596	231428596	SIGNIF	0.5	LWK
2	231427096	231430096	SIGNIF	0.5	LWK
2	231437596	231440596	SIGNIF	0.5	LWK
2	231878596	231881596	SIGNIF	0.5	LWK
2	233426596	233429596	SIGNIF	0.5	LWK
2	233428096	233431096	SIGNIF	0.5	LWK
2	233930596	233933596	SIGNIF	0.5	LWK
2	234059233	234062233	SIGNIF	0.5	LWK
2	234062233	234065233	SIGNIF	0.5	LWK
2	234063733	234066733	SIGNIF	0.5	LWK
2	234065233	234068233	SIGNIF	0.5	LWK
2	235193233	235196233	SIGNIF	0.5	LWK
2	235508233	235511233	SIGNIF	0.5	LWK
2	235668733	235671733	SIGNIF	0.5	LWK
2	235670233	235673233	SIGNIF	0.5	LWK
2	235802233	235805233	SIGNIF	0.5	LWK
2	235803733	235806733	SIGNIF	0.5	LWK
2	236612233	236615233	SIGNIF	0.5	LWK
2	237154278	237157278	SIGNIF	0.5	LWK
2	237155778	237158778	SIGNIF	0.5	LWK
2	237566778	237569778	SIGNIF	0.5	LWK
2	237763278	237766278	SIGNIF	0.5	LWK
2	237764778	237767778	SIGNIF	0.5	LWK
2	237767778	237770778	SIGNIF	0.5	LWK
2	237808278	237811278	SIGNIF	0.5	LWK
2	238048278	238051278	SIGNIF	0.5	LWK
2	238052778	238055778	SIGNIF	0.5	LWK
2	238054278	238057278	SIGNIF	0.5	LWK
2	238211778	238214778	SIGNIF	0.5	LWK
2	238219278	238222278	SIGNIF	0.5	LWK
2	238495278	238498278	SIGNIF	0.5	LWK
2	238537278	238540278	SIGNIF	0.5	LWK
2	239006778	239009778	SIGNIF	0.5	LWK
2	239488278	239491278	SIGNIF	0.5	LWK
2	239489778	239492778	SIGNIF	0.5	LWK
2	241018012	241021012	SIGNIF	0.5	LWK
2	241019512	241022512	SIGNIF	0.5	LWK
2	241118512	241121512	SIGNIF	0.5	LWK
2	241120012	241123012	SIGNIF	0.5	LWK
2	241123012	241126012	SIGNIF	0.5	LWK
2	241199512	241202512	SIGNIF	0.5	LWK
2	241829512	241832512	SIGNIF	0.5	LWK
2	242048512	242051512	SIGNIF	0.5	LWK
3	668178	671178	SIGNIF	0.5	LWK
3	729678	732678	SIGNIF	0.5	LWK
3	1514178	1517178	SIGNIF	0.5	LWK
3	1637178	1640178	SIGNIF	0.5	LWK
3	1848678	1851678	SIGNIF	0.5	LWK
3	1931178	1934178	SIGNIF	0.5	LWK
3	1932678	1935678	SIGNIF	0.5	LWK
3	2960178	2963178	SIGNIF	0.5	LWK
3	3750565	3753565	SIGNIF	0.5	LWK
3	3767065	3770065	SIGNIF	0.5	LWK
3	3768565	3771565	SIGNIF	0.5	LWK
3	3780565	3783565	SIGNIF	0.5	LWK
3	3782065	3785065	SIGNIF	0.5	LWK
3	4013065	4016065	SIGNIF	0.5	LWK
3	4901065	4904065	SIGNIF	0.5	LWK
3	5714065	5717065	SIGNIF	0.5	LWK
3	6318513	6321513	SIGNIF	0.5	LWK
3	6501513	6504513	SIGNIF	0.5	LWK
3	7923513	7926513	SIGNIF	0.5	LWK
3	7974513	7977513	SIGNIF	0.5	LWK
3	7983513	7986513	SIGNIF	0.5	LWK
3	7985013	7988013	SIGNIF	0.5	LWK
3	10784211	10787211	SIGNIF	0.5	LWK
3	11034711	11037711	SIGNIF	0.5	LWK
3	12486508	12489508	SIGNIF	0.5	LWK
3	13109008	13112008	SIGNIF	0.5	LWK
3	13110508	13113508	SIGNIF	0.5	LWK
3	13130008	13133008	SIGNIF	0.5	LWK
3	13193008	13196008	SIGNIF	0.5	LWK
3	13257508	13260508	SIGNIF	0.5	LWK
3	13473508	13476508	SIGNIF	0.5	LWK
3	13475008	13478008	SIGNIF	0.5	LWK
3	13476508	13479508	SIGNIF	0.5	LWK
3	13478008	13481008	SIGNIF	0.5	LWK
3	14126008	14129008	SIGNIF	0.5	LWK
3	14328508	14331508	SIGNIF	0.5	LWK
3	16184010	16187010	SIGNIF	0.5	LWK
3	16358010	16361010	SIGNIF	0.5	LWK
3	20505570	20508570	SIGNIF	0.5	LWK
3	20570070	20573070	SIGNIF	0.5	LWK
3	20768070	20771070	SIGNIF	0.5	LWK
3	21485214	21488214	SIGNIF	0.5	LWK
3	21987714	21990714	SIGNIF	0.5	LWK
3	21989214	21992214	SIGNIF	0.5	LWK
3	21998214	22001214	SIGNIF	0.5	LWK
3	21999714	22002714	SIGNIF	0.5	LWK
3	22560714	22563714	SIGNIF	0.5	LWK
3	22562214	22565214	SIGNIF	0.5	LWK
3	22941714	22944714	SIGNIF	0.5	LWK
3	22950714	22953714	SIGNIF	0.5	LWK
3	23973714	23976714	SIGNIF	0.5	LWK
3	23975214	23978214	SIGNIF	0.5	LWK
3	26502543	26505543	SIGNIF	0.5	LWK
3	26504043	26507043	SIGNIF	0.5	LWK
3	27101041	27104041	SIGNIF	0.5	LWK
3	29739541	29742541	SIGNIF	0.5	LWK
3	29750041	29753041	SIGNIF	0.5	LWK
3	30251036	30254036	SIGNIF	0.5	LWK
3	30903536	30906536	SIGNIF	0.5	LWK
3	31167536	31170536	SIGNIF	0.5	LWK
3	31775036	31778036	SIGNIF	0.5	LWK
3	32207036	32210036	SIGNIF	0.5	LWK
3	32663036	32666036	SIGNIF	0.5	LWK
3	32664536	32667536	SIGNIF	0.5	LWK
3	32666036	32669036	SIGNIF	0.5	LWK
3	32667536	32670536	SIGNIF	0.5	LWK
3	32669036	32672036	SIGNIF	0.5	LWK
3	34719529	34722529	SIGNIF	0.5	LWK
3	34721029	34724029	SIGNIF	0.5	LWK
3	39288511	39291511	SIGNIF	0.5	LWK
3	39290011	39293011	SIGNIF	0.5	LWK
3	39531511	39534511	SIGNIF	0.5	LWK
3	39537511	39540511	SIGNIF	0.5	LWK
3	39539011	39542011	SIGNIF	0.5	LWK
3	39540511	39543511	SIGNIF	0.5	LWK
3	39951511	39954511	SIGNIF	0.5	LWK
3	39954511	39957511	SIGNIF	0.5	LWK
3	39974011	39977011	SIGNIF	0.5	LWK
3	40095511	40098511	SIGNIF	0.5	LWK
3	40097011	40100011	SIGNIF	0.5	LWK
3	40103011	40106011	SIGNIF	0.5	LWK
3	41049511	41052511	SIGNIF	0.5	LWK
3	41370511	41373511	SIGNIF	0.5	LWK
3	41373511	41376511	SIGNIF	0.5	LWK
3	41583511	41586511	SIGNIF	0.5	LWK
3	41585011	41588011	SIGNIF	0.5	LWK
3	41586511	41589511	SIGNIF	0.5	LWK
3	41588011	41591011	SIGNIF	0.5	LWK
3	41594011	41597011	SIGNIF	0.5	LWK
3	41595511	41598511	SIGNIF	0.5	LWK
3	41597011	41600011	SIGNIF	0.5	LWK
3	41598511	41601511	SIGNIF	0.5	LWK
3	41862511	41865511	SIGNIF	0.5	LWK
3	41864011	41867011	SIGNIF	0.5	LWK
3	42366587	42369587	SIGNIF	0.5	LWK
3	42369587	42372587	SIGNIF	0.5	LWK
3	42371087	42374087	SIGNIF	0.5	LWK
3	46667019	46670019	SIGNIF	0.5	LWK
3	46778019	46781019	SIGNIF	0.5	LWK
3	61049022	61052022	SIGNIF	0.5	LWK
3	61050522	61053522	SIGNIF	0.5	LWK
3	62712522	62715522	SIGNIF	0.5	LWK
3	62723022	62726022	SIGNIF	0.5	LWK
3	62724522	62727522	SIGNIF	0.5	LWK
3	63273562	63276562	SIGNIF	0.5	LWK
3	64100062	64103062	SIGNIF	0.5	LWK
3	64920562	64923562	SIGNIF	0.5	LWK
3	64922062	64925062	SIGNIF	0.5	LWK
3	64974562	64977562	SIGNIF	0.5	LWK
3	67655062	67658062	SIGNIF	0.5	LWK
3	67656562	67659562	SIGNIF	0.5	LWK
3	67658062	67661062	SIGNIF	0.5	LWK
3	67659562	67662562	SIGNIF	0.5	LWK
3	69410369	69413369	SIGNIF	0.5	LWK
3	69411869	69414869	SIGNIF	0.5	LWK
3	69413369	69416369	SIGNIF	0.5	LWK
3	69414869	69417869	SIGNIF	0.5	LWK
3	69416369	69419369	SIGNIF	0.5	LWK
3	69581369	69584369	SIGNIF	0.5	LWK
3	73365563	73368563	SIGNIF	0.5	LWK
3	73367063	73370063	SIGNIF	0.5	LWK
3	73368563	73371563	SIGNIF	0.5	LWK
3	73376063	73379063	SIGNIF	0.5	LWK
3	73377563	73380563	SIGNIF	0.5	LWK
3	74772563	74775563	SIGNIF	0.5	LWK
3	75599072	75602072	SIGNIF	0.5	LWK
3	75600572	75603572	SIGNIF	0.5	LWK
3	75602072	75605072	SIGNIF	0.5	LWK
3	75603572	75606572	SIGNIF	0.5	LWK
3	75605072	75608072	SIGNIF	0.5	LWK
3	75606572	75609572	SIGNIF	0.5	LWK
3	75759572	75762572	SIGNIF	0.5	LWK
3	76983572	76986572	SIGNIF	0.5	LWK
3	76985072	76988072	SIGNIF	0.5	LWK
3	77601572	77604572	SIGNIF	0.5	LWK
3	77603072	77606072	SIGNIF	0.5	LWK
3	79958044	79961044	SIGNIF	0.5	LWK
3	82005069	82008069	SIGNIF	0.5	LWK
3	84410418	84413418	SIGNIF	0.5	LWK
3	84507918	84510918	SIGNIF	0.5	LWK
3	84509418	84512418	SIGNIF	0.5	LWK
3	84510918	84513918	SIGNIF	0.5	LWK
3	85574418	85577418	SIGNIF	0.5	LWK
3	85583418	85586418	SIGNIF	0.5	LWK
3	87344059	87347059	SIGNIF	0.5	LWK
3	87345559	87348559	SIGNIF	0.5	LWK
3	87357559	87360559	SIGNIF	0.5	LWK
3	87374059	87377059	SIGNIF	0.5	LWK
3	87375559	87378559	SIGNIF	0.5	LWK
3	87377059	87380059	SIGNIF	0.5	LWK
3	87384559	87387559	SIGNIF	0.5	LWK
3	87398059	87401059	SIGNIF	0.5	LWK
3	87399559	87402559	SIGNIF	0.5	LWK
3	87401059	87404059	SIGNIF	0.5	LWK
3	87402559	87405559	SIGNIF	0.5	LWK
3	87612559	87615559	SIGNIF	0.5	LWK
3	88577059	88580059	SIGNIF	0.5	LWK
3	95146955	95149955	SIGNIF	0.5	LWK
3	95148455	95151455	SIGNIF	0.5	LWK
3	95149955	95152955	SIGNIF	0.5	LWK
3	95151455	95154455	SIGNIF	0.5	LWK
3	95152955	95155955	SIGNIF	0.5	LWK
3	95154455	95157455	SIGNIF	0.5	LWK
3	95155955	95158955	SIGNIF	0.5	LWK
3	95158955	95161955	SIGNIF	0.5	LWK
3	95163455	95166455	SIGNIF	0.5	LWK
3	95164955	95167955	SIGNIF	0.5	LWK
3	95166455	95169455	SIGNIF	0.5	LWK
3	95167955	95170955	SIGNIF	0.5	LWK
3	95169455	95172455	SIGNIF	0.5	LWK
3	95170955	95173955	SIGNIF	0.5	LWK
3	95172455	95175455	SIGNIF	0.5	LWK
3	95173955	95176955	SIGNIF	0.5	LWK
3	95175455	95178455	SIGNIF	0.5	LWK
3	95178455	95181455	SIGNIF	0.5	LWK
3	95179955	95182955	SIGNIF	0.5	LWK
3	95182955	95185955	SIGNIF	0.5	LWK
3	95656955	95659955	SIGNIF	0.5	LWK
3	95659955	95662955	SIGNIF	0.5	LWK
3	95661455	95664455	SIGNIF	0.5	LWK
3	95664455	95667455	SIGNIF	0.5	LWK
3	95665955	95668955	SIGNIF	0.5	LWK
3	95667455	95670455	SIGNIF	0.5	LWK
3	95668955	95671955	SIGNIF	0.5	LWK
3	95670455	95673455	SIGNIF	0.5	LWK
3	96818065	96821065	SIGNIF	0.5	LWK
3	96819565	96822565	SIGNIF	0.5	LWK
3	97788565	97791565	SIGNIF	0.5	LWK
3	97790065	97793065	SIGNIF	0.5	LWK
3	97793065	97796065	SIGNIF	0.5	LWK
3	97799065	97802065	SIGNIF	0.5	LWK
3	97919065	97922065	SIGNIF	0.5	LWK
3	97920565	97923565	SIGNIF	0.5	LWK
3	97940065	97943065	SIGNIF	0.5	LWK
3	97941565	97944565	SIGNIF	0.5	LWK
3	97943065	97946065	SIGNIF	0.5	LWK
3	97944565	97947565	SIGNIF	0.5	LWK
3	97946065	97949065	SIGNIF	0.5	LWK
3	97983565	97986565	SIGNIF	0.5	LWK
3	98027065	98030065	SIGNIF	0.5	LWK
3	98028565	98031565	SIGNIF	0.5	LWK
3	98742565	98745565	SIGNIF	0.5	LWK
3	98744065	98747065	SIGNIF	0.5	LWK
3	100833504	100836504	SIGNIF	0.5	LWK
3	103343165	103346165	SIGNIF	0.5	LWK
3	103350665	103353665	SIGNIF	0.5	LWK
3	103352165	103355165	SIGNIF	0.5	LWK
3	103395665	103398665	SIGNIF	0.5	LWK
3	103466165	103469165	SIGNIF	0.5	LWK
3	103467665	103470665	SIGNIF	0.5	LWK
3	103748165	103751165	SIGNIF	0.5	LWK
3	103937165	103940165	SIGNIF	0.5	LWK
3	103938665	103941665	SIGNIF	0.5	LWK
3	103940165	103943165	SIGNIF	0.5	LWK
3	103941665	103944665	SIGNIF	0.5	LWK
3	103946165	103949165	SIGNIF	0.5	LWK
3	104417165	104420165	SIGNIF	0.5	LWK
3	104418665	104421665	SIGNIF	0.5	LWK
3	104420165	104423165	SIGNIF	0.5	LWK
3	104666165	104669165	SIGNIF	0.5	LWK
3	105693083	105696083	SIGNIF	0.5	LWK
3	105694583	105697583	SIGNIF	0.5	LWK
3	105696083	105699083	SIGNIF	0.5	LWK
3	105697583	105700583	SIGNIF	0.5	LWK
3	106011083	106014083	SIGNIF	0.5	LWK
3	106014083	106017083	SIGNIF	0.5	LWK
3	106030583	106033583	SIGNIF	0.5	LWK
3	106032083	106035083	SIGNIF	0.5	LWK
3	106383083	106386083	SIGNIF	0.5	LWK
3	108566109	108569109	SIGNIF	0.5	LWK
3	109035609	109038609	SIGNIF	0.5	LWK
3	109653609	109656609	SIGNIF	0.5	LWK
3	109655109	109658109	SIGNIF	0.5	LWK
3	109985109	109988109	SIGNIF	0.5	LWK
3	110154609	110157609	SIGNIF	0.5	LWK
3	111038109	111041109	SIGNIF	0.5	LWK
3	111926192	111929192	SIGNIF	0.5	LWK
3	111927692	111930692	SIGNIF	0.5	LWK
3	111956192	111959192	SIGNIF	0.5	LWK
3	111957692	111960692	SIGNIF	0.5	LWK
3	111971192	111974192	SIGNIF	0.5	LWK
3	112844192	112847192	SIGNIF	0.5	LWK
3	115526090	115529090	SIGNIF	0.5	LWK
3	115683590	115686590	SIGNIF	0.5	LWK
3	115685090	115688090	SIGNIF	0.5	LWK
3	116324090	116327090	SIGNIF	0.5	LWK
3	116801090	116804090	SIGNIF	0.5	LWK
3	116802590	116805590	SIGNIF	0.5	LWK
3	121639623	121642623	SIGNIF	0.5	LWK
3	121641123	121644123	SIGNIF	0.5	LWK
3	121642623	121645623	SIGNIF	0.5	LWK
3	122299623	122302623	SIGNIF	0.5	LWK
3	122301123	122304123	SIGNIF	0.5	LWK
3	122302623	122305623	SIGNIF	0.5	LWK
3	123097623	123100623	SIGNIF	0.5	LWK
3	123101070	123104070	SIGNIF	0.5	LWK
3	123102570	123105570	SIGNIF	0.5	LWK
3	123104070	123107070	SIGNIF	0.5	LWK
3	124290570	124293570	SIGNIF	0.5	LWK
3	124298070	124301070	SIGNIF	0.5	LWK
3	124305570	124308570	SIGNIF	0.5	LWK
3	124320570	124323570	SIGNIF	0.5	LWK
3	124322070	124325070	SIGNIF	0.5	LWK
3	124338570	124341570	SIGNIF	0.5	LWK
3	124340070	124343070	SIGNIF	0.5	LWK
3	125844570	125847570	SIGNIF	0.5	LWK
3	125846070	125849070	SIGNIF	0.5	LWK
3	125847570	125850570	SIGNIF	0.5	LWK
3	125849070	125852070	SIGNIF	0.5	LWK
3	125858070	125861070	SIGNIF	0.5	LWK
3	125943570	125946570	SIGNIF	0.5	LWK
3	125945070	125948070	SIGNIF	0.5	LWK
3	125946570	125949570	SIGNIF	0.5	LWK
3	125948070	125951070	SIGNIF	0.5	LWK
3	125949570	125952570	SIGNIF	0.5	LWK
3	125951070	125954070	SIGNIF	0.5	LWK
3	125952570	125955570	SIGNIF	0.5	LWK
3	126020070	126023070	SIGNIF	0.5	LWK
3	126393520	126396520	SIGNIF	0.5	LWK
3	129062020	129065020	SIGNIF	0.5	LWK
3	129063520	129066520	SIGNIF	0.5	LWK
3	129659189	129662189	SIGNIF	0.5	LWK
3	129666689	129669689	SIGNIF	0.5	LWK
3	129677189	129680189	SIGNIF	0.5	LWK
3	131078189	131081189	SIGNIF	0.5	LWK
3	131079689	131082689	SIGNIF	0.5	LWK
3	131267189	131270189	SIGNIF	0.5	LWK
3	131384189	131387189	SIGNIF	0.5	LWK
3	131595689	131598689	SIGNIF	0.5	LWK
3	131597189	131600189	SIGNIF	0.5	LWK
3	131598689	131601689	SIGNIF	0.5	LWK
3	131645189	131648189	SIGNIF	0.5	LWK
3	131646689	131649689	SIGNIF	0.5	LWK
3	131673689	131676689	SIGNIF	0.5	LWK
3	131675189	131678189	SIGNIF	0.5	LWK
3	131676689	131679689	SIGNIF	0.5	LWK
3	131726189	131729189	SIGNIF	0.5	LWK
3	131937689	131940689	SIGNIF	0.5	LWK
3	132509660	132512660	SIGNIF	0.5	LWK
3	132685160	132688160	SIGNIF	0.5	LWK
3	133409660	133412660	SIGNIF	0.5	LWK
3	134152160	134155160	SIGNIF	0.5	LWK
3	134153660	134156660	SIGNIF	0.5	LWK
3	136755743	136758743	SIGNIF	0.5	LWK
3	140903086	140906086	SIGNIF	0.5	LWK
3	140909086	140912086	SIGNIF	0.5	LWK
3	143420002	143423002	SIGNIF	0.5	LWK
3	143421502	143424502	SIGNIF	0.5	LWK
3	144614037	144617037	SIGNIF	0.5	LWK
3	145233537	145236537	SIGNIF	0.5	LWK
3	145238037	145241037	SIGNIF	0.5	LWK
3	145239537	145242537	SIGNIF	0.5	LWK
3	145698537	145701537	SIGNIF	0.5	LWK
3	145700037	145703037	SIGNIF	0.5	LWK
3	145701537	145704537	SIGNIF	0.5	LWK
3	145740537	145743537	SIGNIF	0.5	LWK
3	145743537	145746537	SIGNIF	0.5	LWK
3	145979037	145982037	SIGNIF	0.5	LWK
3	145983537	145986537	SIGNIF	0.5	LWK
3	147827172	147830172	SIGNIF	0.5	LWK
3	148005672	148008672	SIGNIF	0.5	LWK
3	148622172	148625172	SIGNIF	0.5	LWK
3	149388672	149391672	SIGNIF	0.5	LWK
